date,campaign,ad_group,keyword,match_type,intent_tier,is_high_intent,is_crm_verified,impressions,clicks,cost,gads_conversions,gads_conv_value
2026-02-15,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2066,94,126.83,11.1,914.1
2026-02-15,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4468,183,246.69,23.4,1573.45
2026-02-15,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1476,73,91.95,7.2,565.81
2026-02-15,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6418,284,355.7,27.5,2434.39
2026-02-15,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2606,107,149.26,13.8,887.62
2026-02-15,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4224,175,219.42,17.1,1623.85
2026-02-15,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3313,134,157.98,14.5,1091.65
2026-02-16,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6577,308,431.08,40.3,3118.21
2026-02-16,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5976,274,338.82,32.9,2521.57
2026-02-16,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2705,109,154.53,13.7,1068.69
2026-02-16,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1435,73,86.91,8.0,583.57
2026-02-16,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2409,119,142.55,13.9,955.52
2026-02-16,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1226,55,66.42,7.3,467.89
2026-02-16,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1880,94,113.04,11.0,769.27
2026-02-16,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3899,182,235.33,23.9,1662.33
2026-02-16,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1405,64,86.34,8.1,560.62
2026-02-16,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5883,259,326.76,33.2,2157.93
2026-02-16,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2459,114,138.41,12.8,990.76
2026-02-16,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3215,169,216.59,21.0,1471.53
2026-02-16,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3087,137,168.84,15.0,1156.77
2026-02-17,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6192,305,400.68,37.7,2715.99
2026-02-17,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5271,250,324.96,27.2,2407.63
2026-02-17,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2195,110,135.61,11.5,845.14
2026-02-17,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1226,59,77.67,7.3,607.33
2026-02-17,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2195,97,128.41,13.4,919.96
2026-02-17,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,982,48,61.71,6.4,488.43
2026-02-17,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1965,77,103.08,11.0,789.51
2026-02-17,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3917,176,224.76,20.7,1353.56
2026-02-17,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1255,57,73.81,7.0,509.65
2026-02-17,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,4714,240,290.03,30.4,2004.19
2026-02-17,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,1978,101,118.41,10.8,856.44
2026-02-17,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3382,136,197.16,17.4,1341.15
2026-02-17,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2523,126,147.36,15.2,1073.43
2026-02-18,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7829,320,401.74,39.9,3053.15
2026-02-18,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5918,283,322.57,33.1,2229.41
2026-02-18,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2685,113,142.3,12.7,1085.23
2026-02-18,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1657,67,79.48,8.3,651.39
2026-02-18,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2626,122,131.8,12.3,1048.07
2026-02-18,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1162,58,65.26,5.7,497.72
2026-02-18,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2341,92,108.59,10.1,845.49
2026-02-18,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3820,193,221.78,22.7,1623.29
2026-02-18,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1529,69,78.29,7.7,550.51
2026-02-18,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6145,251,338.15,26.6,2013.65
2026-02-18,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2473,111,140.8,12.4,841.14
2026-02-18,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3607,173,210.37,20.8,1528.44
2026-02-18,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3156,136,163.16,16.1,1206.85
2026-02-19,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7035,334,429.31,40.7,3082.25
2026-02-19,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6502,304,367.5,36.2,2396.79
2026-02-19,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2507,127,146.44,15.2,1076.43
2026-02-19,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1637,73,94.36,9.4,654.83
2026-02-19,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2682,113,139.53,13.2,1091.71
2026-02-19,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1341,63,74.84,6.2,507.17
2026-02-19,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1918,105,128.73,11.4,853.72
2026-02-19,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3945,203,232.53,20.6,1589.25
2026-02-19,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1482,75,87.88,8.0,654.52
2026-02-19,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5271,284,337.26,29.0,2118.5
2026-02-19,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2370,106,137.93,12.9,939.06
2026-02-19,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3248,186,220.97,20.1,1525.93
2026-02-19,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2679,132,170.55,17.6,1133.33
2026-02-20,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6986,347,387.11,41.6,2772.87
2026-02-20,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6437,286,347.96,32.2,2299.59
2026-02-20,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2415,119,144.42,12.8,979.02
2026-02-20,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1634,70,91.87,9.3,586.93
2026-02-20,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2682,120,134.85,12.8,1005.58
2026-02-20,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1187,61,70.08,6.5,508.1
2026-02-20,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1981,94,121.03,10.2,807.92
2026-02-20,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4348,181,221.02,20.9,1623.65
2026-02-20,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1401,70,82.05,7.5,663.84
2026-02-20,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6124,285,312.89,31.6,2430.17
2026-02-20,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2611,118,135.95,12.8,1000.91
2026-02-20,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3459,180,224.87,18.1,1609.87
2026-02-20,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3125,127,173.81,14.8,1220.72
2026-02-21,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7727,371,441.58,41.8,3238.33
2026-02-21,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5455,311,359.39,36.8,2444.91
2026-02-21,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2361,115,150.11,16.0,1084.0
2026-02-21,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1652,70,88.14,9.4,715.24
2026-02-21,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2596,121,138.49,14.1,1083.34
2026-02-21,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1174,62,75.64,7.2,569.27
2026-02-21,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2245,100,131.3,11.3,896.44
2026-02-21,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4232,210,248.97,25.8,1868.78
2026-02-21,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1310,69,82.69,8.5,592.69
2026-02-21,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5220,253,359.85,34.3,2579.71
2026-02-21,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2362,116,133.99,15.4,1121.39
2026-02-21,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3855,167,206.08,20.3,1443.84
2026-02-21,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3009,134,160.91,17.5,1136.55
2026-02-22,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7581,341,406.02,41.2,2843.33
2026-02-22,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5781,259,348.51,31.2,2411.08
2026-02-22,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2600,126,137.13,14.6,1034.9
2026-02-22,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1560,69,89.48,7.1,527.95
2026-02-22,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2196,119,146.87,13.5,881.45
2026-02-22,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1249,60,73.29,6.7,518.7
2026-02-22,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2151,95,113.75,11.4,852.57
2026-02-22,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4165,181,223.72,20.3,1447.21
2026-02-22,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1480,71,83.11,7.6,560.58
2026-02-22,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5453,272,300.83,31.0,2131.84
2026-02-22,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2224,114,133.07,11.7,840.27
2026-02-22,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3498,180,188.5,16.8,1320.25
2026-02-22,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2965,134,159.55,15.6,1087.11
2026-02-23,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6959,313,407.91,34.7,2795.0
2026-02-23,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5718,264,305.01,27.0,2101.94
2026-02-23,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2259,102,143.59,12.8,1060.86
2026-02-23,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1453,68,88.72,7.1,581.78
2026-02-23,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2491,115,134.59,12.8,885.99
2026-02-23,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1229,55,65.6,6.5,455.18
2026-02-23,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1981,83,107.12,10.2,753.74
2026-02-23,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3916,178,223.83,18.1,1435.16
2026-02-23,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1363,64,75.67,7.0,604.37
2026-02-23,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,4774,235,284.88,30.2,2290.72
2026-02-23,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2323,98,135.62,12.3,860.88
2026-02-23,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3156,156,186.01,17.4,1484.53
2026-02-23,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2448,124,161.75,13.6,1159.84
2026-02-24,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7424,321,375.91,36.5,2848.86
2026-02-24,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5636,263,335.65,26.9,2261.12
2026-02-24,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2582,117,142.42,11.5,1053.14
2026-02-24,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1425,65,87.42,7.6,633.54
2026-02-24,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2193,115,138.94,13.2,989.83
2026-02-24,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1273,56,65.43,5.7,458.5
2026-02-24,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1879,88,122.1,11.2,836.17
2026-02-24,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3518,172,242.05,20.0,1538.81
2026-02-24,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1430,63,75.89,7.2,542.56
2026-02-24,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5721,245,339.61,28.6,2215.98
2026-02-24,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2202,100,128.14,11.1,944.49
2026-02-24,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3223,168,189.96,18.6,1520.95
2026-02-24,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2744,125,164.0,13.9,1155.81
2026-02-25,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6921,325,387.09,32.4,2689.89
2026-02-25,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5043,262,324.03,29.9,2166.8
2026-02-25,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2114,114,140.44,11.5,860.39
2026-02-25,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1300,61,72.85,7.0,539.2
2026-02-25,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2184,98,124.98,12.3,899.5
2026-02-25,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,986,48,65.13,6.5,432.31
2026-02-25,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1627,89,113.31,11.1,823.67
2026-02-25,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3774,173,221.14,21.5,1570.11
2026-02-25,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1215,57,72.53,7.2,485.49
2026-02-25,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5346,220,294.91,28.4,1883.67
2026-02-25,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2007,94,128.5,13.0,918.69
2026-02-25,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3017,150,174.64,19.8,1455.43
2026-02-25,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2651,119,154.57,12.6,1044.55
2026-02-26,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7565,360,436.04,41.4,2702.34
2026-02-26,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6258,287,321.87,30.6,2281.75
2026-02-26,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2681,130,146.64,13.1,993.79
2026-02-26,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1704,70,77.88,8.9,637.3
2026-02-26,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2725,117,148.95,13.8,932.47
2026-02-26,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1280,57,74.03,7.5,477.37
2026-02-26,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2237,106,123.63,12.6,768.5
2026-02-26,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4597,179,216.15,19.8,1753.63
2026-02-26,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1435,68,74.58,7.6,562.54
2026-02-26,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5823,258,342.09,27.7,2479.85
2026-02-26,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2358,106,125.83,12.9,894.45
2026-02-26,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3991,164,207.68,18.1,1547.94
2026-02-26,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2870,140,150.34,16.4,1171.46
2026-02-27,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6986,321,372.33,36.4,2578.78
2026-02-27,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5794,285,315.87,31.4,2121.64
2026-02-27,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2078,104,134.92,13.5,991.69
2026-02-27,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1370,62,77.94,7.6,626.22
2026-02-27,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2430,105,142.9,13.5,901.89
2026-02-27,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1204,59,70.6,6.7,461.68
2026-02-27,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,1844,85,106.01,10.6,834.16
2026-02-27,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3965,173,206.32,20.8,1663.42
2026-02-27,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1345,59,80.19,8.0,533.52
2026-02-27,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5358,267,307.85,30.7,2009.36
2026-02-27,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2105,110,137.54,13.6,890.67
2026-02-27,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3172,174,201.23,19.9,1480.38
2026-02-27,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2861,133,164.26,15.9,1070.04
2026-02-28,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7277,326,416.62,39.9,2952.38
2026-02-28,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5770,293,371.43,31.6,2317.26
2026-02-28,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2605,110,149.62,12.9,1093.83
2026-02-28,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1433,69,83.22,7.7,563.0
2026-02-28,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2245,123,149.75,14.4,990.81
2026-02-28,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1161,56,72.74,6.4,476.63
2026-02-28,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2153,90,117.26,10.7,888.23
2026-02-28,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3679,182,222.36,23.5,1571.97
2026-02-28,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1347,65,87.68,7.5,613.99
2026-02-28,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5281,257,302.91,29.3,2346.25
2026-02-28,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2167,109,135.27,12.2,930.74
2026-02-28,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3618,169,208.19,21.3,1474.1
2026-02-28,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2925,126,166.39,14.7,1279.1
2026-03-01,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8027,330,391.33,41.5,3027.04
2026-03-01,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5844,279,324.25,31.4,2453.65
2026-03-01,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2676,120,152.83,15.3,1091.45
2026-03-01,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1640,73,89.78,8.6,561.49
2026-03-01,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2349,125,134.89,14.3,972.95
2026-03-01,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1264,58,73.63,6.1,472.79
2026-03-01,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2284,92,112.79,11.7,845.09
